Site,Jan2016,May2016,July2016,July2019,Aug2020,May2021,Latitude,Longitude,Distsance.to.crest,Distance_to_shore,Distance_to_pass,Distance_to_deep_lagoon_water,Distance_to_population_center,Population_center,Island_shore,Habitat,Lagoon,UniqueID,JP5_normalized,Diesel_Chen,sample.x,run_name,project,run_order,sample.y,group,Samplepath,Blank1,Blank2,abs,Sample_ID.x,Phosphate,Silicate,Nitrite_plus_Nitrate,Ammonia,Notes,Sample_ID.y,Date,Weight_ug,Percent_C,Percent_H,Percent_N,C_to_N_ratio,index_name,index_value
158,Yes,Yes,Yes,,Yes,Yes,-17.48467013,-149.8275155,796.48,134.83,612.32,21.74,2472.07,Paopao,N,Fringing reef,Pihaena,158_run4_19,0.13103939119629,15.2277171935102,Group003Sample0005,aroundtheisland_run4,ati,19,aroundtheisland_run4/Group003Sample0005,Group003,aroundtheisland_run4/Group003Sample0005SEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group001Sample0001BEM.dat,aroundtheisland_run4/Group003Sample0005ABS.dat,158,0.17,0.67,0.75,1.34,"",158,4/11/2022,2212,28.06238288,3.878865981,0.455914937,61.55,Stedmon_D,0.0103733443253482
159,Yes,Yes,Yes,,Yes,Yes,-17.48655573,-149.8250571,1077.61,228.23,845.99,9.6,2221.93,Paopao,N,Fringing reef,Pihaena,159_run4_20,0.132103899757828,6.90265887738886,Group003Sample0006,aroundtheisland_run4,ati,20,aroundtheisland_run4/Group003Sample0006,Group003,aroundtheisland_run4/Group003Sample0006SEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group001Sample0001BEM.dat,aroundtheisland_run4/Group003Sample0006ABS.dat,159,0.13,0.82,0.3,-0.01,"",159,4/6/2022,2424,29.58979773,4.27712823,0.544053861,54.39,Stedmon_D,0.00357410051450021
16,Yes,Yes,Yes,,Yes,Yes,-17.5869498,-149.8426075,1190.12,149.86,1101.59,315.22,149.86,Vai'anae/Atiha,SW,Bay,Maatea,16_run6_2,0.112289380403902,14.0424341658669,Group001Sample0002,aroundtheisland_run6,ati,2,aroundtheisland_run6/Group001Sample0002,Group001,aroundtheisland_run6/Group001Sample0002SEM.dat,aroundtheisland_run6/Group001Sample0001BEM.dat,aroundtheisland_run6/Group002Sample0001BEM.dat,aroundtheisland_run6/Group001Sample0002ABS.dat,16,0.14,1.39,0.89,2.49,"",16,4/17/2022,2891,26.87262936,3.542418013,0.807009148,33.3,Stedmon_D,0.011962191307803
160,Yes,Yes,Yes,,Yes,Yes,-17.48204526,-149.8262099,583.21,444.89,331.85,44.61,2733.55,Paopao,N,Reef pass,Pihaena,160_run4_21,0.128130742730767,15.3314045054407,Group003Sample0007,aroundtheisland_run4,ati,21,aroundtheisland_run4/Group003Sample0007,Group003,aroundtheisland_run4/Group003Sample0007SEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group001Sample0001BEM.dat,aroundtheisland_run4/Group003Sample0007ABS.dat,160,0.15,0.65,0.81,0.53,"",160,4/11/2022,2260,27.79269674,3.813179999,0.594975717,46.71,Stedmon_D,0.0127169577916221
161,Yes,Yes,Yes,Yes,Yes,Yes,-17.47370895,-149.7768527,228.29,87.43,402.08,362.85,2167.13,Maharepa,N,Fringing reef,Maharepa,161_run4_22,0.208139732989756,16.7707619798956,Group004Sample0001,aroundtheisland_run4,ati,22,aroundtheisland_run4/Group004Sample0001,Group004,aroundtheisland_run4/Group004Sample0001SEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group001Sample0001BEM.dat,aroundtheisland_run4/Group004Sample0001ABS.dat,161,0.11,0.38,0.63,1.55,"",161,4/6/2022,2170,28.64774484,3.960461875,0.506446452,56.57,Stedmon_D,0.00646138280874213
162,Yes,Yes,Yes,,Yes,Yes,-17.47599625,-149.780356,511.07,67.59,471.09,309.28,1736.89,Maharepa,N,Fringing reef,Maharepa,162_run5_2,0.0745615642816261,6.40997532908991,Group001Sample0002,aroundtheisland_run5,ati,2,aroundtheisland_run5/Group001Sample0002,Group001,aroundtheisland_run5/Group001Sample0002SEM.dat,aroundtheisland_run5/Group001Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group001Sample0002ABS.dat,162,0.14,0.79,1,1.2,"",162,4/6/2022,2078,27.22889787,3.698465718,0.572422406,47.57,Stedmon_D,0.00672045283609597
163,Yes,Yes,Yes,Yes,Yes,Yes,-17.47785238,-149.7866539,757.46,32.28,927.34,822.99,1041.41,Maharepa,N,Fringing reef,Maharepa,163_run5_3,0.110032885829029,6.13594667761507,Group001Sample0003,aroundtheisland_run5,ati,3,aroundtheisland_run5/Group001Sample0003,Group001,aroundtheisland_run5/Group001Sample0003SEM.dat,aroundtheisland_run5/Group001Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group001Sample0003ABS.dat,163,0.14,0.66,0.31,0.16,"",163,4/6/2022,2330,27.81489682,3.792419212,0.599297099,46.41,Stedmon_D,0.00446171546197323
164,Yes,Yes,Yes,,Yes,Yes,-17.47880909,-149.790986,676.56,60.36,845.37,737.52,557.01,Maharepa,N,Fringing reef,Maharepa,164_run5_4,0.0875930315770562,4.2472341724475,Group001Sample0004,aroundtheisland_run5,ati,4,aroundtheisland_run5/Group001Sample0004,Group001,aroundtheisland_run5/Group001Sample0004SEM.dat,aroundtheisland_run5/Group001Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group001Sample0004ABS.dat,164,0.16,0.6,0.67,0.44,"",164,4/6/2022,2200,28.47572135,4.025807585,0.564186764,50.47,Stedmon_D,0.00307242786072791
165,Yes,Yes,Yes,,Yes,Yes,-17.4796057,-149.7961288,617.18,78.94,552.99,210.97,78.94,Maharepa,N,Fringing reef,Maharepa,165_run5_5,0.0942174653020148,6.96101737843268,Group001Sample0005,aroundtheisland_run5,ati,5,aroundtheisland_run5/Group001Sample0005,Group001,aroundtheisland_run5/Group001Sample0005SEM.dat,aroundtheisland_run5/Group001Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group001Sample0005ABS.dat,165,0.14,0.76,0.68,0.14,"",165,4/6/2022,2392,28.03231022,3.813095071,0.6216,45.1,Stedmon_D,0.00643443105062142
166,Yes,Yes,Yes,Yes,Yes,Yes,-17.47499012,-149.7867232,451.97,352.58,727.64,673.51,155.29,Maharepa,N,Mid lagoon,Maharepa,166_run5_6,0.110352702094432,7.29911262246778,Group001Sample0006,aroundtheisland_run5,ati,6,aroundtheisland_run5/Group001Sample0006,Group001,aroundtheisland_run5/Group001Sample0006SEM.dat,aroundtheisland_run5/Group001Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group001Sample0006ABS.dat,166,0.16,0.64,0.34,0.13,"",166,4/6/2022,2787,28.05823296,3.945704914,0.426800775,65.74,Stedmon_D,0.0040448450241721
167,Yes,Yes,Yes,Yes,Yes,Yes,-17.47282634,-149.7810294,210.24,441.48,128.81,28.91,1802.56,Maharepa,N,Reef pass,Maharepa,167_run5_7,0.0942232976956685,4.72770356256405,Group001Sample0007,aroundtheisland_run5,ati,7,aroundtheisland_run5/Group001Sample0007,Group001,aroundtheisland_run5/Group001Sample0007SEM.dat,aroundtheisland_run5/Group001Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group001Sample0007ABS.dat,167,0.13,0.56,0.57,0.81,"",167,4/6/2022,2575,28.48081558,3.923732857,0.602529553,47.27,Stedmon_D,0.00503635391769685
168,Yes,Yes,Yes,,Yes,Yes,-17.47187021,-149.786553,102.97,694.58,593.73,628.15,1374.55,Maharepa,N,Reef crest,Maharepa,168_run5_8,0.0953385843000039,4.02206140587051,Group002Sample0001,aroundtheisland_run5,ati,8,aroundtheisland_run5/Group002Sample0001,Group002,aroundtheisland_run5/Group002Sample0001SEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0001ABS.dat,168,0.13,0.76,0.9,0.37,"",168,4/6/2022,2545,29.11532717,4.127524202,0.533428055,54.58,Stedmon_D,0.00266834942138716
169,Yes,Yes,Yes,Yes,Yes,Yes,-17.47434254,-149.7937432,106.76,619.41,413.38,454.82,719.4,Maharepa,N,Reef crest,Maharepa,169_run5_9,0.0912796780196504,4.12600570714541,Group002Sample0002,aroundtheisland_run5,ati,9,aroundtheisland_run5/Group002Sample0002,Group002,aroundtheisland_run5/Group002Sample0002SEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0002ABS.dat,169,0.16,0.65,0.72,0.38,"",169,4/6/2022,2015,29.10486263,3.941047246,0.630637089,46.15,Stedmon_D,0.00290722018453735
17,Yes,,Yes,,Yes,Yes,-17.59328585,-149.8390346,683.48,215.33,607.29,349.81,768.71,Vai'anae/Atiha,SW,Fringing reef,Maatea,17_run6_3,0.10923616361992,10.8274623893348,Group001Sample0003,aroundtheisland_run6,ati,3,aroundtheisland_run6/Group001Sample0003,Group001,aroundtheisland_run6/Group001Sample0003SEM.dat,aroundtheisland_run6/Group001Sample0001BEM.dat,aroundtheisland_run6/Group002Sample0001BEM.dat,aroundtheisland_run6/Group001Sample0003ABS.dat,17,0.13,0.91,0.99,2.81,"",17,4/17/2022,2401,27.71912966,3.723261721,0.667379734,41.53,Stedmon_D,0.00947606920804963
170,Yes,Yes,Yes,Yes,Yes,Yes,-17.47682031,-149.7950122,332,404.97,360.97,279.56,404.97,Maharepa,N,Mid lagoon,Maharepa,170_run5_10,0.104437293648706,5.28985757837939,Group002Sample0003,aroundtheisland_run5,ati,10,aroundtheisland_run5/Group002Sample0003,Group002,aroundtheisland_run5/Group002Sample0003SEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0003ABS.dat,170,0.17,0.57,0.34,0.1,"",170,4/6/2022,2018,29.40648562,4.066700569,0.62333897,47.18,Stedmon_D,0.00394742719788549
171,Yes,Yes,Yes,Yes,Yes,Yes,-17.47496934,-149.7901163,320.84,447.41,801.31,819.81,868.66,Maharepa,N,Mid lagoon,Maharepa,171_run5_11,0.117483770547437,5.27037872421166,Group002Sample0004,aroundtheisland_run5,ati,11,aroundtheisland_run5/Group002Sample0004,Group002,aroundtheisland_run5/Group002Sample0004SEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0004ABS.dat,171,0.12,0.65,0.95,1.16,"",171,4/6/2022,2711,28.54072977,4.00317915,0.629711303,45.32,Stedmon_D,0.00239049891687282
172,,Yes,Yes,,Yes,Yes,-17.4804404,-149.799661,700.15,53.22,618.5,64.26,53.22,Maharepa,N,Fringing reef,Maharepa,172_run5_12,0.098091879237652,8.96845265722924,Group002Sample0005,aroundtheisland_run5,ati,12,aroundtheisland_run5/Group002Sample0005,Group002,aroundtheisland_run5/Group002Sample0005SEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0005ABS.dat,172,0.2,1.07,0.96,0.79,"",172,4/11/2022,2946,26.19567131,3.661327491,0.640477618,40.9,Stedmon_D,0.0083163124750664
173,Yes,Yes,Yes,,Yes,Yes,-17.4760501,-149.7973693,222.05,485.08,136,47.75,485.08,Maharepa,N,Reef pass,Maharepa,173_run5_13,0.146587999067266,8.58930985144461,Group002Sample0006,aroundtheisland_run5,ati,13,aroundtheisland_run5/Group002Sample0006,Group002,aroundtheisland_run5/Group002Sample0006SEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0006ABS.dat,173,0.19,0.68,0.76,0.55,"",173,4/11/2022,2223,28.3095502,4.035619506,0.536985861,52.72,Stedmon_D,0.00725544565772679
175,Yes,Yes,Yes,Yes,Yes,Yes,-17.48082167,-149.8048369,802.19,46.51,843.69,11.47,46.51,Maharepa,N,Fringing reef,Paraoro,175_run5_14,0.106453575668081,7.62845071341949,Group002Sample0007,aroundtheisland_run5,ati,14,aroundtheisland_run5/Group002Sample0007,Group002,aroundtheisland_run5/Group002Sample0007SEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0007ABS.dat,175,0.17,0.69,1.1,0.62,"",175,4/11/2022,2780,26.68762469,3.615721185,0.526355809,50.7,Stedmon_D,0.00632379180666977
176,Yes,Yes,Yes,,Yes,Yes,-17.48256359,-149.8138506,1004.77,99.79,1112.41,359.67,99.79,Maharepa,N,Fringing reef,Paraoro,176_run5_15,0.0742186913032657,6.89063525758081,Group003Sample0001,aroundtheisland_run5,ati,15,aroundtheisland_run5/Group003Sample0001,Group003,aroundtheisland_run5/Group003Sample0001SEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0001ABS.dat,176,0.11,0.63,0.38,0.63,"",176,4/6/2022,2760,27.98923501,3.736361344,0.632483487,44.25,Stedmon_D,0.00729740713649309
177,Yes,Yes,Yes,,Yes,,-17.48383638,-149.8168138,1020.18,79.09,956.64,20.22,79.09,Maharepa,N,Fringing reef,Paraoro,177_run5_16,0.0591166240119049,5.47728973508397,Group003Sample0002,aroundtheisland_run5,ati,16,aroundtheisland_run5/Group003Sample0002,Group003,aroundtheisland_run5/Group003Sample0002SEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0002ABS.dat,177,0.1,0.44,0.2,0.33,"",177,4/6/2022,2512,27.11965776,3.806526393,0.516084842,52.55,Stedmon_D,0.00663926203949618
178,Yes,Yes,Yes,,Yes,Yes,-17.48728956,-149.8183929,1270.91,71.13,1163.32,16.19,414.56,Maharepa,N,Fringing reef,Paraoro,178_run5_17,0.0795968619500697,5.95868905968631,Group003Sample0003,aroundtheisland_run5,ati,17,aroundtheisland_run5/Group003Sample0003,Group003,aroundtheisland_run5/Group003Sample0003SEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0003ABS.dat,178,0.11,1.04,0.72,0.48,"",178,4/6/2022,2346,26.96191463,3.771510937,0.514303181,52.42,Stedmon_D,0.00664383468603678
179,Yes,Yes,Yes,,Yes,Yes,-17.48120195,-149.8175988,729.31,343.17,701.24,95.53,343.17,Maharepa,N,Reef pass,Paraoro,179_run5_18,0.11510959020096,5.24794157008188,Group003Sample0004,aroundtheisland_run5,ati,18,aroundtheisland_run5/Group003Sample0004,Group003,aroundtheisland_run5/Group003Sample0004SEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0004ABS.dat,179,0.12,0.68,0.22,0.11,"",179,4/6/2022,2082,27.54365812,3.968247673,0.468545997,58.79,Stedmon_D,0.00306379341810827
180,Yes,,,,Yes,Yes,-17.47707864,-149.8212362,138.36,942.75,218.5,222.03,942.75,Maharepa,N,Reef pass,Paraoro,180_run5_19,0.0999270984895668,5.3010939953642,Group003Sample0005,aroundtheisland_run5,ati,19,aroundtheisland_run5/Group003Sample0005,Group003,aroundtheisland_run5/Group003Sample0005SEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0005ABS.dat,180,0.14,0.87,0.7,1.58,"",180,4/13/2022,2923,27.82417753,3.976571308,0.588430734,47.29,Stedmon_D,0.00449859707977164
181,Yes,Yes,Yes,Yes,Yes,Yes,-17.47477999,-149.8148865,148.15,968.79,927.95,808.03,968.79,Maharepa,N,Reef crest,Paraoro,181_run5_20,0.131820846498627,4.99228402656756,Group003Sample0006,aroundtheisland_run5,ati,20,aroundtheisland_run5/Group003Sample0006,Group003,aroundtheisland_run5/Group003Sample0006SEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0006ABS.dat,181,0.1,0.36,0.17,0.25,"",181,4/6/2022,2913,29.30609108,4.170265082,0.47147933,62.16,Stedmon_D,0.00358140592689036
182,Yes,Yes,Yes,,Yes,Yes,-17.47831405,-149.8135389,545.85,540.67,1015.63,595.65,540.67,Maharepa,N,Mid lagoon,Paraoro,182_run5_21,0.101410049576182,4.0910008145366,Group003Sample0007,aroundtheisland_run5,ati,21,aroundtheisland_run5/Group003Sample0007,Group003,aroundtheisland_run5/Group003Sample0007SEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0007ABS.dat,182,0.09,0.34,0.14,0.21,"",182,4/6/2022,2374,27.16853713,3.82218341,0.63259319,42.95,Stedmon_D,0.00221821602011433
183,Yes,Yes,Yes,,Yes,Yes,-17.48034675,-149.8136512,778.13,350.94,1040.79,428.44,350.94,Maharepa,N,Mid lagoon,Paraoro,183_run5_22,0.109593493785283,5.31453313350774,Group004Sample0001,aroundtheisland_run5,ati,22,aroundtheisland_run5/Group004Sample0001,Group004,aroundtheisland_run5/Group004Sample0001SEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group005Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0001ABS.dat,183,0.13,0.51,0.2,0.35,"",183,4/6/2022,2895,29.45350879,4.200559543,0.527615759,55.82,Stedmon_D,0.00284746879447772
184,Yes,Yes,Yes,,Yes,Yes,-17.4749949,-149.806126,151.84,609.8,649.07,490.27,609.8,Maharepa,N,Reef crest,Paraoro,184_run5_23,0.101213282680016,6.07393408117726,Group004Sample0002,aroundtheisland_run5,ati,23,aroundtheisland_run5/Group004Sample0002,Group004,aroundtheisland_run5/Group004Sample0002SEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group005Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0002ABS.dat,184,0.16,0.89,0.76,1.8,"",184,4/13/2022,2429,28.05011859,3.987324744,0.581278869,48.26,Stedmon_D,0.00419919164185938
185,Yes,Yes,Yes,Yes,Yes,Yes,-17.47691201,-149.8066267,370.37,469.56,745.12,345.02,469.56,Maharepa,N,Mid lagoon,Paraoro,185_run5_24,0.106447912271061,6.42124528445617,Group004Sample0003,aroundtheisland_run5,ati,24,aroundtheisland_run5/Group004Sample0003,Group004,aroundtheisland_run5/Group004Sample0003SEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group005Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0003ABS.dat,185,0.11,0.3,0.21,0.5,"",185,4/6/2022,2458,28.97846262,4.146582273,0.631862901,45.86,Stedmon_D,0.00322135045131704
186,Yes,Yes,Yes,,Yes,Yes,-17.47711502,-149.8025034,343.12,286.84,376.65,118.08,286.84,Maharepa,N,Reef pass,Paraoro,186_run5_25,0.0940230782898698,5.86218120364879,Group004Sample0004,aroundtheisland_run5,ati,25,aroundtheisland_run5/Group004Sample0004,Group004,aroundtheisland_run5/Group004Sample0004SEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group005Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0004ABS.dat,186,0.16,0.61,0.82,0.49,"",186,4/11/2022,2367,28.41299165,3.846512648,0.576925835,49.25,Stedmon_D,0.00512999956292094
187,Yes,Yes,Yes,Yes,Yes,Yes,-17.47899399,-149.8063396,598.16,249.9,824.04,181.1,249.9,Maharepa,N,Mid lagoon,Paraoro,187_run5_26,0.132978282545053,6.05059767807613,Group004Sample0005,aroundtheisland_run5,ati,26,aroundtheisland_run5/Group004Sample0005,Group004,aroundtheisland_run5/Group004Sample0005SEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group005Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0005ABS.dat,187,0.11,0.54,0.36,0.71,"",187,4/6/2022,2403,27.89512626,3.81470886,0.476275068,58.57,Stedmon_D,0.00333090200303156
188,Yes,,,,Yes,Yes,-17.47806804,-149.8172428,442.27,653.2,620.63,372.55,653.2,Maharepa,N,Mid lagoon,Paraoro,188_run5_27,0.101499539790769,5.20925645088279,Group004Sample0006,aroundtheisland_run5,ati,27,aroundtheisland_run5/Group004Sample0006,Group004,aroundtheisland_run5/Group004Sample0006SEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group005Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0006ABS.dat,188,0.15,0.74,0.32,0.17,"",188,4/6/2022,2702,29.12522143,4.175609704,0.476517436,61.12,Stedmon_D,0.00302584981774108
19,Yes,,Yes,,Yes,Yes,-17.59828926,-149.8398006,193.07,735.46,334.74,282.26,1236.87,Vai'anae/Atiha,SW,Reef crest,Maatea,19_run6_4,0.15871533587395,116.709475262669,Group001Sample0004,aroundtheisland_run6,ati,4,aroundtheisland_run6/Group001Sample0004,Group001,aroundtheisland_run6/Group001Sample0004SEM.dat,aroundtheisland_run6/Group001Sample0001BEM.dat,aroundtheisland_run6/Group002Sample0001BEM.dat,aroundtheisland_run6/Group001Sample0004ABS.dat,19,0.13,0.62,0.73,2.43,"",19,4/17/2022,2415,29.72293874,4.118344186,0.623290708,47.69,Stedmon_D,0.0791004056120489
2,Yes,Yes,Yes,,Yes,Yes,-17.59042955,-149.8513141,553.98,506.75,809.65,250,506.75,Vai'anae/Atiha,SW,Mid lagoon,Vaianae,2_run1_2,0.124602339075319,6.7578573450054,Group001Sample0002,aroundtheisland_run1,ati,2,aroundtheisland_run1/Group001Sample0002,Group001,aroundtheisland_run1/Group001Sample0002SEM.dat,aroundtheisland_run1/Group001Sample0001BEM.dat,aroundtheisland_run1/Group002Sample0001BEM.dat,aroundtheisland_run1/Group001Sample0002ABS.dat,2,0.17,0.73,0.74,1.44,"",2,4/12/2022,2182,30.13684562,4.22046509,0.675613401,44.61,Stedmon_D,0.00527257749707587
20,Yes,,Yes,,,Yes,-17.60238365,-149.8303391,222.85,1215.01,1419.62,1366.33,2079.74,Vai'anae/Atiha,SW,Reef crest,Maatea,20_run6_5,0.131552347972155,9.68884715429441,Group001Sample0005,aroundtheisland_run6,ati,5,aroundtheisland_run6/Group001Sample0005,Group001,aroundtheisland_run6/Group001Sample0005SEM.dat,aroundtheisland_run6/Group001Sample0001BEM.dat,aroundtheisland_run6/Group002Sample0001BEM.dat,aroundtheisland_run6/Group001Sample0005ABS.dat,20,0.13,0.72,0.91,2.49,"",20,4/17/2022,2610,30.24674899,4.426172032,0.521558201,57.99,Stedmon_D,0.00750697574812467
200,,,,,Yes,Yes,,,,,,,,,,,,200_run5_28,0.16143987353193,8.44312651913247,Group004Sample0007,aroundtheisland_run5,ati,28,aroundtheisland_run5/Group004Sample0007,Group004,aroundtheisland_run5/Group004Sample0007SEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group005Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0007ABS.dat,200,0.17,0.71,1.07,1.21,"",200,4/12/2022,2265,28.38213354,3.95224754,0.470841346,60.28,Stedmon_D,0.00510052046123945
201,,,,,Yes,Yes,,,,,,,,,,,,201_run8_20,0.135809177590121,9.85009575522682,Group003Sample0006,aroundtheisland_run8,ati,20,aroundtheisland_run8/Group003Sample0006,Group003,aroundtheisland_run8/Group003Sample0006SEM.dat,aroundtheisland_run8/Group003Sample0001BEM.dat,aroundtheisland_run8/Group004Sample0001BEM.dat,aroundtheisland_run8/Group003Sample0006ABS.dat,201,0.15,0.68,0.57,2.25,"",201,4/17/2022,2309,28.31307192,3.928713877,0.478766704,59.14,Stedmon_D,0.0150311164220919
202,,,,,Yes,Yes,,,,,,,,,,,,202_run5_29,0.0817692048466757,6.00950401189881,Group005Sample0001,aroundtheisland_run5,ati,29,aroundtheisland_run5/Group005Sample0001,Group005,aroundtheisland_run5/Group005Sample0001SEM.dat,aroundtheisland_run5/Group005Sample0001BEM.dat,aroundtheisland_run5/Group006Sample0001BEM.dat,aroundtheisland_run5/Group005Sample0001ABS.dat,202,0.16,2.41,0.72,1.82,"",202,4/13/2022,2065,26.9934701,3.592616383,0.642405222,42.02,Stedmon_D,0.00711100671503219
203,,,,,Yes,Yes,,,,,,,,,,,,203_run5_30,0.0544479862592301,2.79409238833265,Group005Sample0002,aroundtheisland_run5,ati,30,aroundtheisland_run5/Group005Sample0002,Group005,aroundtheisland_run5/Group005Sample0002SEM.dat,aroundtheisland_run5/Group005Sample0001BEM.dat,aroundtheisland_run5/Group006Sample0001BEM.dat,aroundtheisland_run5/Group005Sample0002ABS.dat,203,0.16,0.9,0.94,2.04,"",203,4/8/2022,2357,26.810168,3.652225634,0.513159428,52.25,Stedmon_D,0.00393823115219595
204,,,,,,Yes,,,,,,,,,,,,204_run5_31,0.0910563147120518,6.69357959349209,Group005Sample0003,aroundtheisland_run5,ati,31,aroundtheisland_run5/Group005Sample0003,Group005,aroundtheisland_run5/Group005Sample0003SEM.dat,aroundtheisland_run5/Group005Sample0001BEM.dat,aroundtheisland_run5/Group006Sample0001BEM.dat,aroundtheisland_run5/Group005Sample0003ABS.dat,204,0.16,1.38,0.7,1.64,"",204,4/14/2022,2501,26.78361834,3.64102713,0.665618255,40.24,Stedmon_D,0.00717866481027169
